Ano;IdUrg;URG;Escola;Tipo;Consulta;Qtd
2023;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;PEDIATRA;2
2023;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;PSICOLOGIA;21
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;ALERGISTA;2
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;CIRURGIÃO;2
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;DENTISTA;20
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;DERMATOLOGISTA;3
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;ENDOCRINOLOGISTA;2
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;FONOAUDIÓLOGA;6
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;GASTROENTEROLOGISTA;1
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;NEUROLOGISTA;3
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;OFTALMOLOGISTA;6
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;ORTOPEDISTA;4
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;PSICOLOGIA;16
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;PSIQUIATRA;1
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;ALERGISTA;5
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;DENTISTA;9
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;DERMATOLOGISTA;4
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;ENDOCRINOLOGISTA;1
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;FONOAUDIÓLOGA;5
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;GASTROENTEROLOGISTA;1
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;NEUROLOGISTA;2
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;OFTALMOLOGISTA;1
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;ORTOPEDISTA;2
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;OTORRINOLARINGOLOGISTA;3
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;PEDIATRA;1
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;PSICOLOGIA;12
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;PSIQUIATRA;1
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;ALERGISTA;6
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;DENTISTA;30
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;DERMATOLOGISTA;2
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;ENDOCRINOLOGISTA;1
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;FONOAUDIÓLOGA;5
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;GASTROENTEROLOGISTA;1
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;GINECOLOGISTA;2
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;NEUROLOGISTA;10
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;NUTRIÇÃO;4
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;OFTALMOLOGISTA;11
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;ONCOLOGISTA;1
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;ORTOPEDISTA;1
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;OTORRINOLARINGOLOGISTA;4
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;PEDIATRA;4
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;PNEUMOLOGISTA;2
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;PSICOLOGIA;20
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;PSIQUIATRA;5
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;ALERGISTA;18
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;CARDIOLOGISTA;1
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;DENTISTA;74
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;DERMATOLOGISTA;5
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;FONOAUDIÓLOGA;13
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;GASTROENTEROLOGISTA;1
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;NEUROLOGISTA;2
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;NUTRIÇÃO;3
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;OFTALMOLOGISTA;8
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;ORTOPEDISTA;1
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;OTORRINOLARINGOLOGISTA;7
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;PEDIATRA;1
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;PNEUMOLOGISTA;1
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;PSICOLOGIA;30
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;PSIQUIATRA;3
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;UROLOGISTA;1
2023;5;URG V-KM 32;E M JOSE REIS;EM;DENTISTA;2
2023;5;URG V-KM 32;E M JOSE REIS;EM;DERMATOLOGISTA;1
2023;5;URG V-KM 32;E M JOSE REIS;EM;GINECOLOGISTA;1
2023;5;URG V-KM 32;E M JOSE REIS;EM;NEUROLOGISTA;1
2023;5;URG V-KM 32;E M JOSE REIS;EM;OFTALMOLOGISTA;2
2023;5;URG V-KM 32;E M JOSE REIS;EM;PEDIATRA;3
2023;5;URG V-KM 32;E M JOSE REIS;EM;PSICOLOGIA;1
2023;5;URG V-KM 32;E M PERA FLOR;EM;ALERGISTA;4
2023;5;URG V-KM 32;E M PERA FLOR;EM;CARDIOLOGISTA;1
2023;5;URG V-KM 32;E M PERA FLOR;EM;CIRURGIÃO;1
2023;5;URG V-KM 32;E M PERA FLOR;EM;DENTISTA;66
2023;5;URG V-KM 32;E M PERA FLOR;EM;DERMATOLOGISTA;6
2023;5;URG V-KM 32;E M PERA FLOR;EM;FONOAUDIÓLOGA;10
2023;5;URG V-KM 32;E M PERA FLOR;EM;GINECOLOGISTA;1
2023;5;URG V-KM 32;E M PERA FLOR;EM;NEUROLOGISTA;9
2023;5;URG V-KM 32;E M PERA FLOR;EM;NUTRIÇÃO;5
2023;5;URG V-KM 32;E M PERA FLOR;EM;OFTALMOLOGISTA;15
2023;5;URG V-KM 32;E M PERA FLOR;EM;OTORRINOLARINGOLOGISTA;4
2023;5;URG V-KM 32;E M PERA FLOR;EM;PEDIATRA;7
2023;5;URG V-KM 32;E M PERA FLOR;EM;PNEUMOLOGISTA;1
2023;5;URG V-KM 32;E M PERA FLOR;EM;PSICOLOGIA;19
2023;5;URG V-KM 32;E M PERA FLOR;EM;PSIQUIATRA;1
2023;5;URG V-KM 32;E M PERA FLOR;EM;UROLOGISTA;2
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;ALERGISTA;3
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;DENTISTA;52
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;DERMATOLOGISTA;10
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;ENDOCRINOLOGISTA;1
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;FONOAUDIÓLOGA;5
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;GINECOLOGISTA;1
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;NEUROLOGISTA;4
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;NUTRIÇÃO;3
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;OFTALMOLOGISTA;12
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;ORTOPEDISTA;1
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;OTORRINOLARINGOLOGISTA;1
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;PEDIATRA;6
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;PNEUMOLOGISTA;2
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;PSICOLOGIA;25
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;PSIQUIATRA;4
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;ALERGISTA;10
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;CIRURGIÃO;1
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;DENTISTA;32
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;DERMATOLOGISTA;5
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;ENDOCRINOLOGISTA;1
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;FONOAUDIÓLOGA;4
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;GINECOLOGISTA;6
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;NEUROLOGISTA;7
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;NUTRIÇÃO;2
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;OFTALMOLOGISTA;3
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;ORTOPEDISTA;3
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;OTORRINOLARINGOLOGISTA;3
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;PEDIATRA;2
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;PNEUMOLOGISTA;1
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;PSICOLOGIA;27
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;REUMATOLOGISTA;1
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;ALERGISTA;6
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;CIRURGIÃO;3
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;DENTISTA;20
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;FONOAUDIÓLOGA;1
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;NEUROLOGISTA;9
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;OFTALMOLOGISTA;8
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;ORTOPEDISTA;2
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;OTORRINOLARINGOLOGISTA;1
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;PEDIATRA;2
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;PSICOLOGIA;14
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;PSIQUIATRA;1
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;UROLOGISTA;1
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;ALERGISTA;1
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;CIRURGIÃO;1
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;DENTISTA;31
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;DERMATOLOGISTA;2
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;FONOAUDIÓLOGA;8
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;GINECOLOGISTA;1
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;NEUROLOGISTA;4
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;NUTRIÇÃO;3
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;OFTALMOLOGISTA;7
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;OTORRINOLARINGOLOGISTA;3
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;PEDIATRA;1
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;PNEUMOLOGISTA;1
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;PSICOLOGIA;13
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;PSIQUIATRA;4
2023;5;URG V-KM 32;E M SHANGRI LA;EM;ALERGISTA;12
2023;5;URG V-KM 32;E M SHANGRI LA;EM;CIRURGIÃO;1
2023;5;URG V-KM 32;E M SHANGRI LA;EM;DENTISTA;32
2023;5;URG V-KM 32;E M SHANGRI LA;EM;DERMATOLOGISTA;3
2023;5;URG V-KM 32;E M SHANGRI LA;EM;ENDOCRINOLOGISTA;1
2023;5;URG V-KM 32;E M SHANGRI LA;EM;FONOAUDIÓLOGA;4
2023;5;URG V-KM 32;E M SHANGRI LA;EM;GASTROENTEROLOGISTA;2
2023;5;URG V-KM 32;E M SHANGRI LA;EM;GINECOLOGISTA;1
2023;5;URG V-KM 32;E M SHANGRI LA;EM;NEUROLOGISTA;3
2023;5;URG V-KM 32;E M SHANGRI LA;EM;NUTRIÇÃO;3
2023;5;URG V-KM 32;E M SHANGRI LA;EM;OFTALMOLOGISTA;5
2023;5;URG V-KM 32;E M SHANGRI LA;EM;ORTOPEDISTA;1
2023;5;URG V-KM 32;E M SHANGRI LA;EM;OTORRINOLARINGOLOGISTA;4
2023;5;URG V-KM 32;E M SHANGRI LA;EM;PEDIATRA;2
2023;5;URG V-KM 32;E M SHANGRI LA;EM;PNEUMOLOGISTA;1
2023;5;URG V-KM 32;E M SHANGRI LA;EM;PSICOLOGIA;23
2023;5;URG V-KM 32;E M SHANGRI LA;EM;PSIQUIATRA;1
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;ALERGISTA;8
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;DENTISTA;25
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;DERMATOLOGISTA;4
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;FONOAUDIÓLOGA;9
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;GASTROENTEROLOGISTA;1
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;GINECOLOGISTA;1
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;NEUROLOGISTA;7
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;OFTALMOLOGISTA;6
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;ORTOPEDISTA;3
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;OTORRINOLARINGOLOGISTA;2
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;PEDIATRA;4
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;PSICOLOGIA;24
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;PSIQUIATRA;10
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;UROLOGISTA;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;ALERGISTA;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;CIRURGIÃO;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;DENTISTA;9
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;DERMATOLOGISTA;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;FONOAUDIÓLOGA;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;NEUROLOGISTA;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;OFTALMOLOGISTA;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;ORTOPEDISTA;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;PEDIATRA;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;PSICOLOGIA;7
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;ALERGISTA;2
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;CIRURGIÃO;1
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;DENTISTA;2
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;DERMATOLOGISTA;2
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;FONOAUDIÓLOGA;1
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;NEUROLOGISTA;1
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;OFTALMOLOGISTA;1
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;PSICOLOGIA;4
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;PSIQUIATRA;1
2023;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;ALERGISTA;4
2023;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;DENTISTA;4
2023;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;OFTALMOLOGISTA;1
2023;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;PSIQUIATRA;1
2023;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;ALERGISTA;1
2023;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;DENTISTA;4
2023;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;GASTROENTEROLOGISTA;1
2023;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;NUTRIÇÃO;1
2023;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;PSICOLOGIA;1
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;ALERGISTA;5
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;CARDIOLOGISTA;1
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;DENTISTA;28
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;DERMATOLOGISTA;3
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;FONOAUDIÓLOGA;4
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;GASTROENTEROLOGISTA;1
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;GINECOLOGISTA;1
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;NEUROLOGISTA;6
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;OFTALMOLOGISTA;24
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;ORTOPEDISTA;2
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;OTORRINOLARINGOLOGISTA;3
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;PEDIATRA;8
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;PNEUMOLOGISTA;2
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;PSICOLOGIA;18
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;PSIQUIATRA;3
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;ALERGISTA;1
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;CARDIOLOGISTA;1
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;DENTISTA;10
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;DERMATOLOGISTA;2
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;GINECOLOGISTA;4
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;NEUROLOGISTA;3
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;NUTRIÇÃO;1
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;OFTALMOLOGISTA;5
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;ORTOPEDISTA;2
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;PSICOLOGIA;15
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;ALERGISTA;7
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;DENTISTA;18
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;DERMATOLOGISTA;4
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;FONOAUDIÓLOGA;3
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;GASTROENTEROLOGISTA;1
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;NUTRIÇÃO;1
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;OFTALMOLOGISTA;6
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;OTORRINOLARINGOLOGISTA;1
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;PEDIATRA;17
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;PSICOLOGIA;9
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;ALERGISTA;14
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;CARDIOLOGISTA;1
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;DENTISTA;19
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;DERMATOLOGISTA;4
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;FONOAUDIÓLOGA;5
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;GASTROENTEROLOGISTA;1
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;GINECOLOGISTA;1
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;NEUROLOGISTA;6
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;NUTRIÇÃO;2
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;OFTALMOLOGISTA;5
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;ORTOPEDISTA;1
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;OTORRINOLARINGOLOGISTA;3
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;PEDIATRA;23
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;PSICOLOGIA;10
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;TERAPIA OCUPACIONAL;1
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;UROLOGISTA;1
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;ALERGISTA;3
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;DENTISTA;12
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;ENDOCRINOLOGISTA;2
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;FONOAUDIÓLOGA;4
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;GINECOLOGISTA;1
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;NEUROLOGISTA;2
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;OFTALMOLOGISTA;11
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;OTORRINOLARINGOLOGISTA;2
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;PSICOLOGIA;3
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;PSIQUIATRA;3
2023;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;DENTISTA;1
2023;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;DERMATOLOGISTA;2
2023;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;FONOAUDIÓLOGA;2
2023;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;NEUROLOGISTA;2
2023;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;NUTRIÇÃO;1
2023;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;PEDIATRA;1
2023;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;ALERGISTA;7
2023;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;DENTISTA;21
2023;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;DERMATOLOGISTA;6
2023;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;FONOAUDIÓLOGA;6
