Ano;IdUrg;URG;Escola;Tipo;Vacina;Qtd
2025;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;INFLUENZA;14
2025;3;URG III-COMENDADOR SOARES;CRECHE MUNICIPAL PROF MARIA IONE SALES DE OLIVEIRA;CRECHE;DTP - TRÍPLICE BACTERIANA;16
2025;3;URG III-COMENDADOR SOARES;CRECHE MUNICIPAL PROF MARIA IONE SALES DE OLIVEIRA;CRECHE;FEBRE AMARELA;16
2025;3;URG III-COMENDADOR SOARES;CRECHE MUNICIPAL PROF MARIA IONE SALES DE OLIVEIRA;CRECHE;INFLUENZA;27
2025;3;URG III-COMENDADOR SOARES;CRECHE MUNICIPAL PROF MARIA IONE SALES DE OLIVEIRA;CRECHE;PENTA;3
2025;3;URG III-COMENDADOR SOARES;CRECHE MUNICIPAL PROF MARIA IONE SALES DE OLIVEIRA;CRECHE;PNEUMOCÓCICA;1
2025;3;URG III-COMENDADOR SOARES;CRECHE MUNICIPAL PROF MARIA IONE SALES DE OLIVEIRA;CRECHE;TRÍPLICE VIRAL;6
2025;3;URG III-COMENDADOR SOARES;CRECHE MUNICIPAL PROF MARIA IONE SALES DE OLIVEIRA;CRECHE;VARICELA;17
2025;3;URG III-COMENDADOR SOARES;CRECHE MUNICIPAL PROF MARIA IONE SALES DE OLIVEIRA;CRECHE;VIP (INJETÁVEL) - POLIOMIELITE ;2
2025;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;DTP - TRÍPLICE BACTERIANA;2
2025;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;FEBRE AMARELA;11
2025;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;23
2025;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;INFLUENZA;14
2025;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;MENINGOCÓCICA ACWY;7
2025;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;TRÍPLICE VIRAL;1
2025;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;DTP - TRÍPLICE BACTERIANA;13
2025;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;FEBRE AMARELA;21
2025;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;HEPATITE A;2
2025;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;INFLUENZA;42
2025;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;MENINGOCÓCICA C;1
2025;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;PENTA;2
2025;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;PNEUMOCÓCICA;2
2025;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;TRÍPLICE VIRAL;1
2025;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;DT - DIFTERIA E TÉTANO;2
2025;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;DTP - TRÍPLICE BACTERIANA;2
2025;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;FEBRE AMARELA;10
2025;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;20
2025;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;INFLUENZA;14
2025;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;MENINGOCÓCICA ACWY;4
2025;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;TRÍPLICE VIRAL;1
2025;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;DTP - TRÍPLICE BACTERIANA;12
2025;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;FEBRE AMARELA;27
2025;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;HEPATITE A;1
2025;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;17
2025;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;INFLUENZA;31
2025;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;MENINGOCÓCICA ACWY;3
2025;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;MENINGOCÓCICA C;1
2025;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;TETRAVIRAL;8
2025;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;VIP (INJETÁVEL) - POLIOMIELITE ;2
2025;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;DTP - TRÍPLICE BACTERIANA;11
2025;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;FEBRE AMARELA;25
2025;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;HEPATITE A;1
2025;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;12
2025;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;INFLUENZA;19
2025;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;MENINGOCÓCICA ACWY;10
2025;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;TRÍPLICE VIRAL;1
2025;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;DTP - TRÍPLICE BACTERIANA;7
2025;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;FEBRE AMARELA;9
2025;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;21
2025;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;INFLUENZA;21
2025;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;MENINGOCÓCICA ACWY;9
2025;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;MENINGOCÓCICA C;1
2025;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;PENTA;1
2025;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;DT - DIFTERIA E TÉTANO;6
2025;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;DTP - TRÍPLICE BACTERIANA;3
2025;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;FEBRE AMARELA;15
2025;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;13
2025;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;INFLUENZA;14
2025;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;MENINGOCÓCICA ACWY;15
2025;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;TETRAVIRAL;3
2025;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;DT - DIFTERIA E TÉTANO;4
2025;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;DTP - TRÍPLICE BACTERIANA;4
2025;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;FEBRE AMARELA;18
2025;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;HPV - VÍRUS DO PAPILOMA HUMANO;17
2025;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;INFLUENZA;12
2025;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;MENINGOCÓCICA ACWY;29
2025;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;TRÍPLICE VIRAL;1
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;DT - DIFTERIA E TÉTANO;4
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;DTP - TRÍPLICE BACTERIANA;12
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;FEBRE AMARELA;29
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;HEPATITE B;1
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;26
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;INFLUENZA;27
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;MENINGOCÓCICA ACWY;11
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;MENINGOCÓCICA C;2
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;PNEUMOCÓCICA;1
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;TETRAVIRAL;3
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;TRÍPLICE VIRAL;11
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;VARICELA;2
2025;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;DTP - TRÍPLICE BACTERIANA;12
2025;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;FEBRE AMARELA;16
2025;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;HEPATITE A;2
2025;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;INFLUENZA;36
2025;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;PENTA;1
2025;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;PNEUMOCÓCICA;1
2025;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;TETRAVIRAL;10
2025;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;TRÍPLICE VIRAL;1
2025;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;DTP - TRÍPLICE BACTERIANA;6
2025;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;FEBRE AMARELA;15
2025;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;HEPATITE A;2
2025;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;INFLUENZA;24
2025;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;PENTA;1
2025;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;TETRAVIRAL;5
2025;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;DTP - TRÍPLICE BACTERIANA;4
2025;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;FEBRE AMARELA;4
2025;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;INFLUENZA;18
2025;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;TRÍPLICE VIRAL;2
2025;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;VARICELA;4
2025;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;DTP - TRÍPLICE BACTERIANA;3
2025;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;FEBRE AMARELA;7
2025;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;18
2025;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;INFLUENZA;88
2025;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;MENINGOCÓCICA ACWY;12
2025;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;VARICELA;3
2025;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;DT - DIFTERIA E TÉTANO;1
2025;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;FEBRE AMARELA;3
2025;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;HPV - VÍRUS DO PAPILOMA HUMANO;7
2025;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;INFLUENZA;28
2025;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;MENINGOCÓCICA ACWY;1
2025;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;VARICELA;1
2025;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;DTP - TRÍPLICE BACTERIANA;7
2025;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;FEBRE AMARELA;25
2025;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;HEPATITE A;1
2025;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;HPV - VÍRUS DO PAPILOMA HUMANO;14
2025;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;INFLUENZA;74
2025;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;MENINGOCÓCICA ACWY;8
2025;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;PENTA;1
2025;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;TETRAVIRAL;3
2025;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;DT - DIFTERIA E TÉTANO;11
2025;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;DTP - TRÍPLICE BACTERIANA;5
2025;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;FEBRE AMARELA;33
2025;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;HPV - VÍRUS DO PAPILOMA HUMANO;34
2025;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;INFLUENZA;218
2025;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;MENINGOCÓCICA ACWY;40
2025;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;TRÍPLICE VIRAL;1
2025;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;VARICELA;7
2025;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;DT - DIFTERIA E TÉTANO;12
2025;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;DTP - TRÍPLICE BACTERIANA;1
2025;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;FEBRE AMARELA;8
2025;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;17
2025;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;INFLUENZA;139
2025;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;MENINGOCÓCICA ACWY;24
2025;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;VARICELA;2
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;DT - DIFTERIA E TÉTANO;5
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;DTP - TRÍPLICE BACTERIANA;10
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;FEBRE AMARELA;23
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;16
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;INFLUENZA;111
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;MENINGOCÓCICA ACWY;10
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;VARICELA;9
2025;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;DTP - TRÍPLICE BACTERIANA;5
2025;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;FEBRE AMARELA;8
2025;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;13
2025;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;INFLUENZA;62
2025;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;MENINGOCÓCICA ACWY;4
2025;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;TETRAVIRAL;6
2025;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;DT - DIFTERIA E TÉTANO;5
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;DTP - TRÍPLICE BACTERIANA;11
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;FEBRE AMARELA;26
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;HEPATITE A;1
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;19
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;INFLUENZA;94
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;MENINGOCÓCICA ACWY;12
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;VARICELA;2
2025;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;DTP - TRÍPLICE BACTERIANA;8
2025;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;FEBRE AMARELA;13
2025;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;16
2025;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;INFLUENZA;76
2025;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;MENINGOCÓCICA ACWY;4
2025;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;TETRAVIRAL;1
2025;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;DTP - TRÍPLICE BACTERIANA;4
2025;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;FEBRE AMARELA;13
2025;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;11
2025;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;INFLUENZA;72
2025;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;MENINGOCÓCICA ACWY;2
2025;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;DTP - TRÍPLICE BACTERIANA;2
2025;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;FEBRE AMARELA;17
2025;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;34
2025;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;INFLUENZA;147
2025;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;MENINGOCÓCICA ACWY;12
2025;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;TRÍPLICE VIRAL;1
2025;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;DT - DIFTERIA E TÉTANO;9
2025;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;FEBRE AMARELA;19
2025;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;HPV - VÍRUS DO PAPILOMA HUMANO;8
2025;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;INFLUENZA;69
2025;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;MENINGOCÓCICA ACWY;21
2025;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;DT - DIFTERIA E TÉTANO;1
2025;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;FEBRE AMARELA;5
2025;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;HEPATITE B;1
2025;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;6
2025;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;INFLUENZA;40
2025;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;MENINGOCÓCICA ACWY;10
2025;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;DT - DIFTERIA E TÉTANO;5
2025;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;DTP - TRÍPLICE BACTERIANA;2
2025;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;FEBRE AMARELA;8
2025;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;14
2025;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;INFLUENZA;51
2025;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;MENINGOCÓCICA ACWY;19
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;DTP - TRÍPLICE BACTERIANA;3
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;FEBRE AMARELA;8
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;22
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;INFLUENZA;89
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;MENINGOCÓCICA ACWY;8
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;TETRAVIRAL;1
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;VARICELA;6
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;DTP - TRÍPLICE BACTERIANA;6
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;FEBRE AMARELA;9
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;HPV - VÍRUS DO PAPILOMA HUMANO;25
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;INFLUENZA;91
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;MENINGOCÓCICA ACWY;12
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;PENTA;1
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;COVID PFIZER;1
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;DTP - TRÍPLICE BACTERIANA;2
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;FEBRE AMARELA;6
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;30
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;INFLUENZA;120
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;MENINGOCÓCICA ACWY;13
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;VARICELA;2
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;DT - DIFTERIA E TÉTANO;1
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;DTP - TRÍPLICE BACTERIANA;12
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;FEBRE AMARELA;17
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;23
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;INFLUENZA;159
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;MENINGOCÓCICA ACWY;8
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;PENTA;1
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;PNEUMOCÓCICA;1
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;TRÍPLICE VIRAL;2
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;VARICELA;23
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;DTP - TRÍPLICE BACTERIANA;2
2025;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;FEBRE AMARELA;9
2025;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;HPV - VÍRUS DO PAPILOMA HUMANO;6
2025;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;INFLUENZA;62
2025;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;TRÍPLICE VIRAL;1
2025;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;VARICELA;2
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;COVID PFIZER;1
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;DT - DIFTERIA E TÉTANO;1
