URG;Escola;Exame;2022;2023;2024;2025;Total
URG IV-CABUÇU;E M ABILIO RIBEIRO;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M ABILIO RIBEIRO;EXAME LABORATORIAL;0;54;27;36;117
URG IV-CABUÇU;E M ABILIO RIBEIRO;ULTRASSOM;0;0;0;4;4
URG IV-CABUÇU;E M ABILIO RIBEIRO;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M ABILIO RIBEIRO;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M ABILIO RIBEIRO;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M ABILIO RIBEIRO;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M ABILIO RIBEIRO;ELETROCARDIOGRAMA;0;1;0;0;1
URG IV-CABUÇU;E M ABILIO RIBEIRO;ECOCARDIOGRAMA;0;0;0;1;1
URG IV-CABUÇU;E M ABILIO RIBEIRO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M ABILIO RIBEIRO;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M CAMPO ALEGRE;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M CAMPO ALEGRE;EXAME LABORATORIAL;0;7;8;6;21
URG IV-CABUÇU;E M CAMPO ALEGRE;ULTRASSOM;0;0;0;1;1
URG IV-CABUÇU;E M CAMPO ALEGRE;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M CAMPO ALEGRE;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M CAMPO ALEGRE;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M CAMPO ALEGRE;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M CAMPO ALEGRE;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M CAMPO ALEGRE;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M CAMPO ALEGRE;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M CAMPO ALEGRE;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EXAME LABORATORIAL;0;45;37;67;149
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;ULTRASSOM;0;0;3;2;5
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;TOMOGRAFIA;0;0;1;0;1
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;MAMOGRAFIA;0;0;1;1;2
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;ECOCARDIOGRAMA;0;1;0;0;1
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EXAME LABORATORIAL;0;95;119;66;280
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;ULTRASSOM;0;0;2;4;6
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;ECOCARDIOGRAMA;0;0;1;2;3
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;RAIO X;0;0;1;0;1
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;ENDOSCOPIA;0;0;1;0;1
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EXAME LABORATORIAL;0;83;140;48;271
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;ULTRASSOM;0;1;4;1;6
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;ELETROCARDIOGRAMA;0;0;6;0;6
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;ECOCARDIOGRAMA;0;0;3;1;4
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M DR JOSE FROES MACHADO;RAIO X;0;1;0;0;1
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EXAME LABORATORIAL;0;42;17;55;114
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;ULTRASSOM;0;0;2;0;2
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;RESSONÂNCIA;0;1;0;0;1
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;MAMOGRAFIA;0;0;0;2;2
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;ELETROCARDIOGRAMA;0;2;2;1;5
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;RAIO X;0;1;0;1;2
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EXAME LABORATORIAL;0;33;35;44;112
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;ULTRASSOM;0;0;1;0;1
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M IVANI VIGNE BABO;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M IVANI VIGNE BABO;EXAME LABORATORIAL;0;170;56;24;250
URG IV-CABUÇU;E M IVANI VIGNE BABO;ULTRASSOM;0;2;0;1;3
URG IV-CABUÇU;E M IVANI VIGNE BABO;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M IVANI VIGNE BABO;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M IVANI VIGNE BABO;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M IVANI VIGNE BABO;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M IVANI VIGNE BABO;ELETROCARDIOGRAMA;0;0;0;1;1
URG IV-CABUÇU;E M IVANI VIGNE BABO;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M IVANI VIGNE BABO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M IVANI VIGNE BABO;RAIO X;0;1;0;0;1
URG IV-CABUÇU;E M JARDIM NOVA ERA;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M JARDIM NOVA ERA;EXAME LABORATORIAL;0;35;43;18;96
URG IV-CABUÇU;E M JARDIM NOVA ERA;ULTRASSOM;0;0;0;1;1
URG IV-CABUÇU;E M JARDIM NOVA ERA;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M JARDIM NOVA ERA;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M JARDIM NOVA ERA;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M JARDIM NOVA ERA;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M JARDIM NOVA ERA;ELETROCARDIOGRAMA;0;0;1;0;1
URG IV-CABUÇU;E M JARDIM NOVA ERA;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M JARDIM NOVA ERA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M JARDIM NOVA ERA;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EXAME LABORATORIAL;0;19;66;22;107
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;ULTRASSOM;0;1;0;0;1
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;ELETROCARDIOGRAMA;0;1;0;0;1
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;ECOCARDIOGRAMA;0;0;0;1;1
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EXAME LABORATORIAL;0;31;60;52;143
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;ULTRASSOM;0;1;2;1;4
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;ELETROCARDIOGRAMA;0;1;1;1;3
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EXAME LABORATORIAL;0;43;34;17;94
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;ULTRASSOM;0;3;0;2;5
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;ELETROCARDIOGRAMA;0;1;1;0;2
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EXAME LABORATORIAL;0;41;39;12;92
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;ULTRASSOM;0;0;1;0;1
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;TOMOGRAFIA;0;0;1;0;1
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;ELETROCARDIOGRAMA;0;0;1;1;2
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;ECOCARDIOGRAMA;0;0;1;0;1
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EXAME LABORATORIAL;0;15;21;21;57
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;ULTRASSOM;0;0;1;1;2
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;MAMOGRAFIA;0;1;0;0;1
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;ELETROCARDIOGRAMA;0;0;0;2;2
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EXAME LABORATORIAL;0;45;65;64;174
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;ULTRASSOM;0;2;4;3;9
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;MAMOGRAFIA;0;0;0;1;1
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;ELETROCARDIOGRAMA;0;1;3;0;4
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M PROF NABOR OTHUKI;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NABOR OTHUKI;EXAME LABORATORIAL;0;58;25;33;116
URG IV-CABUÇU;E M PROF NABOR OTHUKI;ULTRASSOM;0;0;1;3;4
URG IV-CABUÇU;E M PROF NABOR OTHUKI;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NABOR OTHUKI;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NABOR OTHUKI;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NABOR OTHUKI;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NABOR OTHUKI;ELETROCARDIOGRAMA;0;0;0;1;1
URG IV-CABUÇU;E M PROF NABOR OTHUKI;ECOCARDIOGRAMA;0;0;3;1;4
URG IV-CABUÇU;E M PROF NABOR OTHUKI;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M PROF NABOR OTHUKI;RAIO X;0;0;0;0;0
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EXAME LABORATORIAL;0;56;66;84;206
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;ULTRASSOM;0;1;4;4;9
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;ELETROCARDIOGRAMA;0;1;2;0;3
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;ECOCARDIOGRAMA;0;1;1;0;2
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;RAIO X;0;0;1;1;2
URG IV-CABUÇU;E M TRES MARIAS;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M TRES MARIAS;EXAME LABORATORIAL;0;163;88;81;332
URG IV-CABUÇU;E M TRES MARIAS;ULTRASSOM;0;2;1;0;3
URG IV-CABUÇU;E M TRES MARIAS;TOMOGRAFIA;0;1;1;0;2
URG IV-CABUÇU;E M TRES MARIAS;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M TRES MARIAS;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M TRES MARIAS;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M TRES MARIAS;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M TRES MARIAS;ECOCARDIOGRAMA;0;0;1;0;1
URG IV-CABUÇU;E M TRES MARIAS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M TRES MARIAS;RAIO X;0;0;1;0;1
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EXAME LABORATORIAL;0;29;23;17;69
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;ULTRASSOM;0;0;0;0;0
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;ELETROCARDIOGRAMA;0;0;1;0;1
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;E M VISCONDE DE ITABORAI;RAIO X;0;0;0;0;0
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EXAME LABORATORIAL;0;0;26;29;55
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;ULTRASSOM;0;0;0;2;2
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;MAMOGRAFIA;0;0;0;1;1
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;ELETROCARDIOGRAMA;0;0;0;1;1
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;RAIO X;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;EXAME LABORATORIAL;0;11;11;8;30
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;ULTRASSOM;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;RAIO X;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;EXAME LABORATORIAL;0;8;23;17;48
URG IV-CABUÇU;EMEI MONTE SOL;ULTRASSOM;0;0;2;0;2
URG IV-CABUÇU;EMEI MONTE SOL;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;RAIO X;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;EXAME LABORATORIAL;0;0;0;10;10
URG IV-CABUÇU;EMEI NOVA ERA;ULTRASSOM;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;RAIO X;0;0;0;0;0
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;EXAME LABORATORIAL;0;7;12;7;26
